repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,1536,2359296,0.17,38,0.00524595,226945
0,1536,2359296,0.17,39,0.00523674,226468
0,1536,2359296,0.17,40,0.00525107,226373
0,1536,2359296,0.17,41,0.00523571,225915
0,1536,2359296,0.17,42,0.00524902,225393
0,1536,2359296,0.17,43,0.0052183,224846
0,1536,2359296,0.17,44,0.0052224,224579
0,1536,2359296,0.17,45,0.00524083,223939
0,1536,2359296,0.17,46,0.0052224,223631
0,1536,2359296,0.17,47,0.00521626,223622
0,1536,2359296,0.17,48,0.0052265,222667
0,1536,2359296,0.17,49,0.00521318,222851
0,1536,2359296,0.17,50,0.00520909,222350
0,1536,2359296,0.17,51,0.00524288,222405
0,1536,2359296,0.17,52,0.00524186,221829
0,1536,2359296,0.17,53,0.00523878,222041
0,1536,2359296,0.17,54,0.00523878,221477
0,1536,2359296,0.17,55,0.00520499,221293
0,1536,2359296,0.17,56,0.00520806,221435
0,1536,2359296,0.17,57,0.00521933,220799
0,1536,2359296,0.17,58,0.00521728,220228
0,1536,2359296,0.17,59,0.00522035,220474
0,1536,2359296,0.17,60,0.00523059,220360
0,1536,2359296,0.17,61,0.00520192,219722
0,1536,2359296,0.17,62,0.00521318,219640
0,1536,2359296,0.17,63,0.00523571,219960
0,1536,2359296,0.17,64,0.00512,219610
0,1536,2359296,0.17,65,0.00495514,219329
0,1536,2359296,0.17,66,0.00496435,219383
0,1536,2359296,0.17,67,0.00495616,219121
0,1536,2359296,0.17,68,0.00494694,219176
0,1536,2359296,0.17,69,0.00496742,218729
0,1536,2359296,0.17,70,0.00494694,218565
0,1536,2359296,0.17,71,0.00495923,218391
0,1536,2359296,0.17,72,0.00497971,218440
0,1536,2359296,0.17,73,0.00496538,218517
0,1536,2359296,0.17,74,0.00496128,218271
0,1536,2359296,0.17,75,0.00496333,217767
0,1536,2359296,0.17,76,0.00497254,218056
0,1536,2359296,0.17,77,0.00494899,217873
0,1536,2359296,0.17,78,0.00497664,217724
0,1536,2359296,0.17,79,0.00497254,217733
0,1536,2359296,0.17,80,0.00494694,217352
0,1536,2359296,0.17,81,0.0049623,217438
0,1536,2359296,0.17,82,0.00495616,217506
0,1536,2359296,0.17,83,0.00493466,217542
0,1536,2359296,0.17,84,0.00496845,217116
0,1536,2359296,0.17,85,0.00495616,217054
0,1536,2359296,0.17,86,0.00496742,217393
0,1536,2359296,0.17,87,0.00497152,217238
0,1536,2359296,0.17,88,0.00495821,217152
0,1536,2359296,0.17,89,0.00495821,217033
0,1536,2359296,0.17,90,0.00493363,217119
0,1536,2359296,0.17,91,0.00493773,216725
0,1536,2359296,0.17,92,0.00495821,217048
0,1536,2359296,0.17,93,0.00493363,216734
0,1536,2359296,0.17,94,0.00495104,216619
0,1536,2359296,0.17,95,0.00495104,216563
0,1536,2359296,0.17,96,0.00496538,216087
